id,sla,overdue,x,y,type
11598581-101000899285,14.0,8.28,3137764.38,13857169.13,3.0
11657471-101001073950,1.0,-0.12,3192644.86,13770876.28,3.0
9216-101000967214,1.0,-2.85,3141606.06113,13823486.275299998,2.0
11649014-101001050000,35.0,-28.41,3127446.76,13793112.8,3.0
101001062787,10.0,-8.12,3120974.61,13841745.52,3.0
101001124717,10.0,-5.78,3130806.37,13811076.78,3.0
11606657-101000919824,2.0,-1.76,3138950.98,13872045.14,3.0
282004-101001104781,180.0,-20.8,3109874.35,13860286.95,3.0
11621582-101000964064,2.0,-1.99,3166561.46,13851007.78,3.0
0-101001067846,180.0,-154.53,3136929.79,13875598.38,3.0
101000924267,176.0,-6.87,3131692.94,13814106.15,3.0
101001060774,4.0,1.7,3066414.75,13798154.32,3.0
11644058-101001034740,35.0,-34.16,3132373.84,13805440.18,3.0
0-101000893979,153.0,-120.8,3088175.48,13790229.83,3.0
101001212814,4.0,-2.99,3132584.20975,13854415.29396,3.0
101000957782,6.0,0.13,3082698.95,13880328.03,3.0
101000962567,7.0,8.61,3131066.85,13858396.11,3.0
11644282-101001035295,14.0,-13.34,3096649.02,13881149.81,3.0
11615425-101000945162,11.0,-10.26,3092156.01,13793336.93,3.0
101001183818,4.0,0.26,3060003.02978,13843823.537260003,3.0
11688356-101001158288,40.0,-39.7,3076396.05671,13827908.025779998,3.0
101001094692,10.0,-9.21,3123328.57,13830895.77,3.0
11630788-101000990275,10.0,-4.79,3151603.08,13851299.95,3.0
11592998-101000887099,1.0,-0.09,3164967.72,13789370.59,3.0
12309-101001019150,1.0,-2.07,3143093.64587,13830336.33932,2.0
11712894-101001207110,60.0,-42.07,3148129.28594,13823564.085,3.0
285657-101001146411,180.0,-100.21,3145936.7,13862491.72,3.0
285437-101001065865,180.0,113.8,3111725.66,13861930.06,3.0
101001078451,12.0,0.03,3160777.41,13940496.07,3.0
0-101001149811,180.0,-163.12,3148653.93942,13788201.76727,3.0
881706-101001147520,14.0,-12.28,3163451.28,13800855.19,3.0
101001226313,4.0,-2.7,3075463.67635,13856995.69825,3.0
11638053-101001013917,21.0,4.24,3126958.44,13807501.84,3.0
101001084325,9.0,-5.35,3122670.63,13821481.05,3.0
11592398-101000885614,1.0,-0.62,3121541.99,13827390.16,3.0
101000990811,7.0,-3.13,3168578.25,13797006.18,3.0
11688711-101001159463,15.0,-14.87,3078590.12745,13881188.501900002,3.0
11661284-101001084786,14.0,-13.58,3109611.29,13830597.14,3.0
101001185362,4.0,-0.98,3148056.70374,13832159.50285,3.0
101000939813,12.0,-4.69,3113768.02,13837799.74,3.0
11716166-101001232637,2.0,-1.22,3119131.81474,13815043.552499998,3.0
101000961859,2.0,-1.1,3131644.57,13818148.6,3.0
101001176474,4.0,-4.15,3077080.4428,13819940.63325,3.0
101001224580,10.0,-20.97,3108768.47228,13857473.332140002,3.0
9053-101000967259,1.0,-2.36,3073291.23547,13819048.86632,2.0
11588969-101000878211,14.0,-12.04,3056930.08,13846072.32,3.0
101001149731,180.0,-135.08,3153994.91037,13793108.916579997,3.0
101001232523,4.0,-0.9,3158849.65558,13817512.44028,3.0
912148-101001186800,14.0,-10.16,3142695.42502,13830781.715820003,2.0
11588364-101000876704,1.0,-0.27,3127156.6,13812645.68,3.0
11667829-101001102281,15.0,-14.94,3095610.57635,13780119.261779997,3.0
0-101000912633,25.0,-16.95,3116476.57,13876463.12,3.0
101001036183,14.0,-13.28,3043784.11,13828673.15,3.0
101001042025,10.0,-1.94,3113308.78,13873196.33,3.0
283491-101001114657,180.0,46.76,3130466.24,13801074.56,3.0
101000954382,24.0,-6.92,3082463.25,13836126.66,3.0
244692-101001065147,51.0,-150.14,3141832.71,13915869.65,1.0
23287-101001208260,4.0,-3.7,3071910.15512,13875296.46515,2.0
101001082465,14.0,4.71,3098895.55,13794254.08,3.0
101001120719,10.0,-8.86,3157872.13,13812203.92,3.0
0-101001084553,180.0,-170.14,3149393.61,13807054.28,3.0
0-101000889933,30.0,-16.13,3114223.51,13838721.57,3.0
101001006207,4.0,-3.02,3151909.83,13843905.35,3.0
101001024753,12.0,-2.02,3106152.53,13845792.86,3.0
11696573-101001180176,21.0,-18.57,3033831.87609,13847013.68475,3.0
101001183968,4.0,-3.68,3094430.99865,13878214.388099998,3.0
0-101000945112,30.0,122.04,3036837.16,13830251.32,3.0
11644156-101001035003,23.0,-29.92,3148360.99,13825554.91,3.0
101000897886,10.0,-5.75,3100259.96,13790915.22,3.0
101001114846,19.0,-13.87,3052692.5,13811763.57,3.0
101000936025,7.0,-177.92,3064553.44,13856505.11,3.0
101001071459,10.0,-2.97,3142184.27,13877842.64,3.0
101001207190,4.0,-1.8,3105421.8625,13832830.97821,3.0
101000934223,10.0,-5.97,3148370.95,13906484.44,3.0
101001090771,2.0,-1.6,3140761.47,13833675.86,3.0
11656201-101001070034,7.0,6.18,3057822.16,13801638.95,3.0
101001013669,14.0,-9.79,3133576.83,13812258.46,3.0
11637497-101001012006,40.0,-39.93,3153370.67,13813020.35,3.0
101001184134,4.0,-3.05,3136384.52564,13826475.94827,3.0
101001022418,4.0,-2.23,3109442.3,13834945.05,3.0
11598314-101000898867,35.0,-25.82,3145809.01,13814036.36,3.0
11710487-101001217917,14.0,-5.22,3087475.57589,13841110.921619998,3.0
11677835-101001129975,14.0,-7.08,3106291.44,13823572.02,3.0
0-101001101732,25.0,-27.27,3084716.48167,13801498.81909,3.0
11681624-101001139921,8.0,-0.28,3090022.95,13806093.23,3.0
0-101000957826,25.0,108.29,3074827.41,13798669.79,3.0
11714447-101001228445,2.0,-1.99,3088637.34128,13885849.10839,3.0
11662234-101001087375,40.0,-39.15,3179251.08,13950626.06,3.0
101001174343,19.0,-10.12,3111998.90249,13834800.74231,3.0
11618780-101000955339,14.0,-13.08,3110592.72,13856246.52,3.0
882287-101001149786,14.0,-10.22,3141331.0097,13836279.524060002,2.0
0-101000900848,180.0,-169.3,3140028.11,13888330.15,3.0
101000900550,10.0,-6.28,3062720.47,13843903.45,3.0
101001194855,24.0,7.26,3150231.43134,13819420.94827,3.0
284414-101001131275,180.0,-143.35,3112606.93,13834932.36,3.0
101001079672,21.0,0.76,3136037.17,13860965.82,3.0
11671532-101001112921,30.0,-29.94,3144484.85,13805044.67,3.0
11659417-101001079892,10.0,8.64,3112585.06,13835920.91,3.0
11658647-101001077407,40.0,-39.2,3158010.62,13944547.96,3.0
101001080914,10.0,-9.2,3125438.61,13831796.54,3.0
279243-101001058052,180.0,-145.53,3129237.99,13794233.86,3.0
101001136154,12.0,-5.9,3136169.29,13874692.48,3.0
11631546-101000992436,15.0,-14.97,3129210.79,13795633.06,3.0
11617592-101000951710,7.0,-6.96,3103217.24,13882528.96,3.0
0-101001148931,180.0,-148.16,3108526.57,13859137.39,3.0
101000892838,7.0,-178.84,3075707.68,13875888.74,3.0
11613070-101000938142,1.0,-0.67,3160862.03,13787638.78,3.0
0-101001006547,180.0,-90.9,3045678.16,13833978.13,3.0
11693007-101001171149,1.0,-0.84,3080243.15433,13827451.2826,3.0
11649575-101001051466,18.0,-0.47,3118370.91173,13791319.598499997,2.0
11659911-101001081263,14.0,-13.3,3093896.93,13803323.53,3.0
0-101000950257,25.0,116.28,3130794.32,13867400.88,3.0
11620262-101000959970,10.0,-8.87,3070549.31,13855428.77,3.0
101000990236,4.0,29.1,3079610.91,13860926.4,3.0
101001003740,7.0,-7.0,3173374.73,13795037.8,3.0
101000919012,10.0,1.93,3149197.22,13869287.9,3.0
101001094423,4.0,1.71,3080297.0,13808548.79,3.0
101001154689,18.0,-11.99,3106184.9804,13826521.91045,3.0
11627422-101000981450,1.0,-0.66,3146813.72,13871355.86,3.0
11645821-101001040654,15.0,-14.76,3074692.98,13863013.77,3.0
101001197584,21.0,-20.94,3141689.92546,13887901.234540002,3.0
11679256-101001133998,15.0,-14.97,3095866.64,13779079.41,3.0
101001023433,30.0,39.91,3094631.9,13834010.18,3.0
0-101000879461,180.0,-168.65,3142863.25,13824367.23,3.0
11668039-101001102794,10.0,-8.95,3134664.68689,13806591.247219998,3.0
101001053542,7.0,-2.05,3120854.51,13852049.2,3.0
101001202997,12.0,-6.84,3133798.62563,13830500.33589,3.0
101001063678,7.0,-179.89,3080124.46,13829184.79,3.0
101000911833,4.0,-0.36,3113937.33,13852544.23,3.0
279996-101001064194,180.0,-129.95,3113399.94,13860541.85,3.0
11623075-101000968265,18.0,0.71,3113629.68101,13833199.32656,2.0
101001021955,7.0,7.86,3113515.89,13852999.8,3.0
11715005-101001229844,2.0,7.89,3069554.17341,13809028.11669,3.0
11636511-101001008421,2.0,-1.84,3143207.21,13824610.03,3.0
101001005773,10.0,-5.79,3117697.56,13869064.81,3.0
101001196470,10.0,-7.96,3052758.08758,13818966.66473,3.0
101001077482,24.0,-11.69,3103332.36,13844273.68,3.0
101000969175,4.0,4.12,3081640.15,13812573.0,3.0
11666637-101001098861,1.0,-0.84,3057320.89144,13805617.06807,3.0
799424-101000966972,14.0,-11.7,3092479.08783,13780093.91609,2.0
288183-101001193354,25.0,-26.06,3095264.96024,13783272.826339997,3.0
101001058427,10.0,12.9,3046568.64,13804684.87,3.0
101001077859,7.0,-174.03,3097558.17,13806457.78,3.0
11618293-101000953715,5.0,-4.65,3080113.07,13814077.69,3.0
101000941759,12.0,-3.05,3127562.71,13850113.78,3.0
101001091577,24.0,10.89,3048536.9,13808652.68,3.0
101001157537,7.0,-8.03,3112688.15407,13865843.76225,3.0
11646995-101001044166,14.0,-8.25,3087590.1,13794624.35,3.0
11606879-101000920378,14.0,-12.2,3148461.13,13860575.29,3.0
11660840-101001083511,14.0,-13.75,3137338.23,13881939.15,3.0
11647972-101001047224,1.0,-0.78,3076937.16,13804887.82,3.0
11645887-101001040838,60.0,4.2,3062819.75,13840928.84,3.0
101001185475,10.0,-9.08,3065473.76097,13800695.5848,3.0
101001091726,10.0,-9.18,3176416.45,13791955.55,3.0
0-101001066676,180.0,-153.59,3051611.88,13812767.62,3.0
11648731-101001049161,40.0,-39.76,3056630.44,13834704.2,3.0
101001173427,21.0,-20.96,3064964.47557,13798718.76395,3.0
11692770-101001170377,21.0,-15.94,3161581.64158,13858408.39129,3.0
238544-101000978158,51.0,454.81,3100327.07,13809318.99,3.0
11668964-101001105493,40.0,-39.35,3057594.25,13835102.73,3.0
11620531-101000960780,14.0,-13.02,3142207.92,13830232.27,3.0
101001169560,29.0,4.01,3133316.74306,13867971.47223,3.0
11714908-101001229610,1.0,-0.26,3162784.13065,13945711.668460002,3.0
101000878738,7.0,-177.63,3134330.52,13825473.08,3.0
11692180-101001168808,2.0,-1.55,3082932.12861,13834967.01331,3.0
101000971947,14.0,21.82,3084869.97,13812207.51,3.0
101001218616,30.0,-50.03,3111800.21785,13847845.668,3.0
101001096606,4.0,0.92,3107135.68,13856499.24,3.0
799598-101000967061,14.0,-12.11,3113541.99443,13834208.770819997,2.0
11648419-101001048531,1.0,-0.36,3075933.17,13810521.96,3.0
11625727-101000976348,35.0,-31.68,3157644.62,13789349.43,3.0
101000898218,10.0,-2.97,3114205.36,13833314.64,3.0
11602710-101000909903,7.0,-5.43,3050849.99,13850080.35,3.0
11598752-101000899673,15.0,-14.97,3080984.29,13799052.2,3.0
101000950492,24.0,-12.93,3106685.17,13843352.28,3.0
280039-101001058072,25.0,4.46,3122829.04,13850403.61,3.0
11640924-101001023531,60.0,3.85,3088782.3,13781266.77,3.0
101000893566,10.0,-8.88,3172402.24,13803608.06,3.0
244538-101001062164,75.0,-126.96,3108920.17,13902721.28,5.0
11704367-101001202517,14.0,-13.28,3079694.13508,13784357.90324,3.0
101001197426,21.0,-20.98,3082226.12215,13831595.70443,3.0
101001075580,4.0,18.8,3062432.78,13853449.06,3.0
19633-101001144155,1.0,-2.63,3088297.20248,13812112.13544,2.0
101001080452,10.0,-5.76,3051424.76,13815514.36,3.0
11592262-101000885393,1.0,-0.05,3063403.65,13817162.22,3.0
101001023808,10.0,-7.19,3099370.34,13878737.67,3.0
101001060171,21.0,-14.99,3088051.77,13872731.05,3.0
101001194126,24.0,-8.65,3103009.15374,13859064.109139998,3.0
11610602-101000930764,20.0,21.26,3068027.55,13820467.17,3.0
11623909-101000970948,60.0,-10.52,3120969.22,13804616.9,3.0
0-101001059520,153.0,247.0,3158097.64,13939768.23,3.0
11677802-101001129845,14.0,-11.97,3062979.32,13809864.9,3.0
101001229970,7.0,-176.58,3063697.16084,13811581.20936,3.0
11701099-101001193117,14.0,-13.8,3107644.72124,13829590.42203,3.0
101001034295,4.0,-0.8,3100423.95,13791316.82,3.0
11621302-101000963267,15.0,-14.97,3175778.4,13792090.76,3.0
101001184412,23.0,-7.0,3097022.20016,13867025.43344,3.0
11696183-101001179279,1.0,-0.04,3083215.64149,13792827.73276,3.0
101001174884,24.0,0.02,3106224.58169,13836610.26724,3.0
285733-101001154390,153.0,289.94,3137318.98998,13849561.39127,3.0
11616330-101000947627,2.0,-0.98,3141027.87,13811042.56,3.0
11715113-101001230164,1.0,-0.92,3141435.93745,13868144.197939998,3.0
101000875231,14.0,-12.08,3120685.75,13878823.24,3.0
101000875380,4.0,-2.35,3140487.72,13810044.6,3.0
11673670-101001118731,10.0,-9.94,3140260.59,13849120.6,3.0
274524-101000966960,180.0,-51.16,3085009.72,13858473.42,3.0
9699-101000978382,1.0,-2.65,3104959.59594,13857923.52217,2.0
276892-101000983422,180.0,120.9,3071619.09,13824069.77,3.0
11693496-101001172510,14.0,-13.06,3088794.24024,13837450.81313,3.0
860421-101001095984,14.0,-13.05,3109224.79469,13835492.02043,2.0
101000925631,24.0,-10.4,3099726.77,13812849.57,3.0
11634317-101001001166,1.0,-0.03,3197064.84,13772270.12,3.0
101001168554,10.0,-4.14,3118823.32815,13880210.30996,3.0
0-101001116144,25.0,-24.0,3051122.28,13812292.39,3.0
101000926480,10.0,-7.39,3055799.35,13821247.79,3.0
11643095-101001031106,40.0,-39.41,3138457.46,13874721.39,3.0
101001149936,9.0,3.08,3099328.86583,13887284.22724,3.0
101001228951,19.0,-12.74,3105701.12769,13877494.435139997,3.0
101001221888,4.0,-2.76,3108909.8342,13847069.80603,3.0
20179-101001156555,1.0,-2.54,3075316.43628,13826586.51363,2.0
11684955-101001148907,15.0,-14.32,3104584.04,13856675.91,3.0
101001052445,7.0,-175.25,3112083.44,13911464.12,3.0
101001149189,21.0,-20.47,3116143.29,13836740.61,3.0
11667394-101001101186,4.0,-2.29,3131402.2295,13844685.009619998,3.0
11632685-101000996129,8.0,29.15,3168895.3,13781553.61,3.0
101001219109,12.0,-1.32,3104880.96529,13855604.09769,3.0
101000990867,4.0,0.97,3062897.8,13811331.15,3.0
11619009-101000956073,7.0,-6.75,3130565.22,13794901.72,3.0
101000954358,7.0,9.19,3096153.04,13867313.1,3.0
11709241-101001214681,1.0,-0.16,3133316.55704,13811085.17623,3.0
879247-101001140070,14.0,6.86,3152099.51,13872788.04,3.0
11628714-101000985212,30.0,-23.87,3104792.65,13858933.62,3.0
11700443-101001190913,1.0,0.11,3120590.58872,13856084.55801,3.0
101000917960,4.0,-3.18,3112164.39,13855268.44,3.0
101000948864,12.0,-4.84,3052420.01,13811372.97,3.0
101001203984,24.0,-1.06,3107245.60918,13830969.40844,3.0
0-101001158731,180.0,-116.82,3103289.52129,13876656.44797,3.0
11657838-101001075093,60.0,8.28,3099373.65,13838831.07,3.0
11658781-101001077858,40.0,-9.52,3088590.1,13831681.19,3.0
11640163-101001021073,14.0,-13.41,3112687.17,13791416.96,3.0
11604727-101000915011,2.0,-1.8,3088024.97,13790532.5,3.0
101001075608,4.0,18.75,3061622.59,13852445.25,3.0
11700778-101001192004,1.0,-0.91,3118108.31383,13832233.69791,3.0
289220-101001108990,180.0,-25.29,3123005.98,13851480.33,3.0
11650852-101001054578,2.0,-1.44,3133202.14,13834877.09,3.0
11675518-101001123900,60.0,-47.28,3052445.49,13837150.74,3.0
5516-101000905292,1.0,-2.76,3115387.99313,13850256.2912,2.0
0-101001171596,180.0,-127.81,3107044.36844,13822473.78009,3.0
101001213586,7.0,-175.04,3081697.69669,13830941.32516,3.0
11679755-101001134871,7.0,-4.78,3098385.75,13868313.76,3.0
12337-101001020085,1.0,-2.98,3110792.55932,13846795.45391,2.0
11595297-101000892225,2.0,-1.61,3109394.98,13855206.9,3.0
101001092340,9.0,14.27,3112522.94,13837598.74,3.0
274731-101000953384,180.0,-37.73,3086545.05,13788668.57,3.0
101001125876,4.0,-3.92,3080286.13,13818126.93,3.0
289744-101001225901,180.0,389.02,3123864.67338,13807727.47461,3.0
11649725-101001051809,30.0,-23.73,3105648.57,13793142.16,3.0
11658091-101001075755,18.0,-6.97,3118410.6469,13846400.133420002,2.0
11665487-101001095788,10.0,-9.94,3043273.32,13843003.99,3.0
101001017171,7.0,-5.89,3098856.67,13793723.97,3.0
11607198-101000921345,7.0,-6.88,3083179.92,13866411.23,3.0
0-101001133273,180.0,-148.84,3130453.6,13881372.43,3.0
11610247-101000929799,2.0,-1.69,3077437.03,13886927.14,3.0
101001185091,4.0,1.27,3087952.61791,13811664.35683,3.0
101001010619,4.0,-2.95,3104775.07,13788145.6,3.0
101001233126,1.0,-2.94,3076094.47037,13862759.7238,3.0
11662812-101001089017,15.0,3.97,3094406.52,13814549.38,3.0
101000916508,21.0,-20.98,3060361.01,13845930.32,3.0
11681169-101001138636,15.0,-14.98,3196810.8,13938999.87,3.0
11601344-101000906518,30.0,-26.6,3118468.19,13845997.34,3.0
101000991262,12.0,-5.24,3105965.14,13845341.4,3.0
101001068288,4.0,-0.35,3054984.4,13863990.08,3.0
279198-101001032042,180.0,-117.7,3132414.85,13799246.37,3.0
11629183-101000986437,7.0,1.64,3092155.1,13794467.48,3.0
910697-101001183577,14.0,-11.98,3115695.25211,13833600.98088,2.0
101001227770,7.0,-176.13,3067754.94472,13809987.3756,3.0
101001202921,10.0,-8.81,3047503.38943,13817690.79556,3.0
269670-101000875632,180.0,-146.65,3163359.79,13801035.37,3.0
101000905164,10.0,-5.99,3084762.73,13869066.68,3.0
101000941907,6.0,-3.17,3070148.24,13826376.88,3.0
270999-101000912218,25.0,-27.01,3180751.81,13958412.73,3.0
101001099085,10.0,-6.01,3098400.86867,13794654.32064,3.0
11670685-101001110626,40.0,-35.93,3126093.22,13836814.9,3.0
101001049816,10.0,-6.03,3051061.23,13815888.18,3.0
11696120-101001179120,2.0,-1.99,3085675.8262,13857210.29461,3.0
101000919297,21.0,0.06,3084872.88,13826483.07,3.0
11669014-101001105645,14.0,-11.8,3067445.25,13860375.44,3.0
101001006011,4.0,0.04,3155294.97,13878377.56,3.0
11600586-101000904508,18.0,-5.85,3112502.17642,13818563.03488,2.0
101001120854,21.0,-20.94,3052018.27,13850798.85,3.0
11630836-101000990393,14.0,-13.97,3176373.21,13779941.9,3.0
11685604-101001150717,1.0,-0.54,3075420.76863,13797831.888099998,3.0
279937-101001051123,180.0,632.0,3155161.92,13816010.17,3.0
101001013481,7.0,4.35,3077119.03,13856368.01,3.0
778602-101000913647,14.0,-13.23,3104975.35808,13838052.54007,2.0
11688361-101001158298,60.0,-32.88,3040239.90527,13836505.75465,3.0
0-101001040685,25.0,23.53,3128279.62,13797100.26,3.0
101000978926,4.0,-0.23,3063820.96,13799319.95,3.0
11648843-101001049483,2.0,-1.98,3121363.48,13825713.05,3.0
101000970773,10.0,-9.28,3160884.46,13817907.75,3.0
101000977239,7.0,-6.22,3102598.18,13814940.85,3.0
11614399-101000941934,1.0,-0.19,3177636.71,13781604.71,3.0
101000968303,12.0,-2.02,3121627.71,13813688.48,3.0
11611692-101000933634,40.0,-39.86,3148359.33,13823978.96,3.0
0-101001022041,180.0,-108.64,3121499.91,13810024.79,3.0
923240-101001217720,14.0,-14.0,3075599.8667,13818559.80564,3.0
101000913890,7.0,-6.75,3078038.78,13835237.69,3.0
239528-101000993510,75.0,439.77,3108784.84,13874685.56,3.0
101000900457,7.0,-4.13,3135857.7,13820472.7,3.0
101000923091,10.0,-7.91,3144020.66,13888516.0,3.0
101000904704,4.0,0.96,3105108.5,13858879.32,3.0
101000995718,12.0,-5.69,3101350.54,13848278.46,3.0
281217-101001036004,180.0,48.19,3146942.34,13872938.37,3.0
101001130049,7.0,-180.0,3068993.62,13807139.76,3.0
101001207614,6.0,-0.84,3043821.08577,13816117.25343,3.0
11596915-101000895626,2.0,-0.9,3041153.53,13833473.55,3.0
11608979-101000926309,1.0,-0.67,3083117.92,13880422.0,3.0
799416-101000966916,14.0,-9.48,3112212.93405,13835990.66051,2.0
11709313-101001214924,7.0,-6.98,3060361.32073,13831779.70177,3.0
0-101001144281,180.0,-177.77,3098060.99,13785800.2,3.0
11662599-101001088373,35.0,-30.05,3078866.13,13784879.31,3.0
101001054717,19.0,-9.66,3078516.46,13858416.11,3.0
0-101001166183,25.0,-19.86,3085481.27279,13858132.03423,3.0
11653413-101001061869,30.0,-29.89,3123141.69,13843442.18,3.0
101001028470,24.0,-6.68,3123342.06,13867050.17,3.0
11709838-101001216393,40.0,-39.82,3168534.36554,13801489.935580002,3.0
0-101001004233,25.0,61.04,3050384.81,13821360.44,3.0
11680677-101001137174,35.0,-31.32,3111352.82707,13844931.94088,2.0
101001067506,21.0,0.94,3105186.4,13832344.93,3.0
11711608-101001220659,40.0,-39.92,3110942.47711,13903881.24621,3.0
101001151266,29.0,-7.24,3120351.67155,13827368.40285,3.0
251281-101001169281,51.0,266.92,3132314.63155,13807666.51837,3.0
11668273-101001103396,10.0,1.65,3145115.75326,13923245.23767,3.0
11605562-101000917199,14.0,-12.7,3063346.74,13832103.08,3.0
11587680-101000874988,1.0,7.34,3140725.7,13851807.6,3.0
101000933838,14.0,-5.08,3080788.43,13779814.62,3.0
7364-101000933153,1.0,-2.04,3083389.98536,13840660.83795,2.0
11679002-101001133149,2.0,-1.79,3070014.41,13849656.22,3.0
101001207394,4.0,-1.75,3100051.25119,13789049.494579997,3.0
11641993-101001027314,1.0,-0.25,3116909.54,13816636.09,3.0
101001001215,4.0,-1.38,3134386.92,13861815.44,3.0
11688531-101001158873,20.0,-3.13,3077753.55169,13827971.96759,3.0
0-101001069126,180.0,-85.99,3123533.36108,13846864.91245,2.0
11604463-101000914296,1.0,-0.91,3047065.3,13816881.07,3.0
11643757-101001033609,18.0,-4.78,3127342.4601,13841400.918019997,2.0
101001192472,4.0,-1.57,3082117.54822,13816700.84413,3.0
101000894909,10.0,-7.67,3105768.33,13832854.13,3.0
101001170300,12.0,-2.77,3088502.25165,13835466.54184,3.0
101001088382,14.0,14.83,3084427.33,13800884.57,3.0
101001168119,10.0,-8.96,3141926.98011,13880934.16383,3.0
11630718-101000990077,14.0,-13.46,3082069.72,13801753.26,3.0
10565-101000991007,1.0,-2.59,3132229.31762,13836659.36048,2.0
11596280-101000894204,1.0,-0.11,3105573.62,13883038.85,3.0
11651487-101001056423,7.0,-6.51,3119035.01,13835599.73,3.0
101001160835,24.0,-4.27,3144955.37792,13814664.19564,3.0
11693637-101001172800,15.0,-14.92,3079342.55508,13785048.0554,3.0
